"id","serial","formula","created_at","mix_mass","film_code","machine_id","effective_width","effective_length","operator","chemist","tenant_id"
18683,"CD1028-08","J","2011-10-31",106.23,"oc100",5,1490.00,2400.00,35,34,2
18684,"CD1028-07","J","2011-10-31",106.27,"oc100",5,1040.00,2500.00,35,34,2
18685,"CD1028-06","J","2011-10-31",106.23,"oc100",5,1250.00,2400.00,35,34,2
18686,"CD1028-05","J","2011-10-31",106.23,"oc100",5,1500.00,1850.00,35,34,2
18687,"CD1028-04","J","2011-10-31",106.23,"oc100",5,1140.00,2410.00,35,34,2
18688,"CD1028-03","J","2011-10-31",106.25,"oc100",5,1200.00,2600.00,35,34,2
18689,"CD1028-02","J","2011-10-31",106.22,"oc100",5,1450.00,1800.00,35,34,2
18690,"CD1028-01","J","2011-10-31",106.25,"oc100",5,1480.00,2380.00,35,34,2
18691,"CD1031-01","J","2011-11-02",127.45,"oc100",5,950.00,2500.00,35,34,2
18692,"CD1031-02","J","2011-11-02",127.49,"OC100",5,1500.00,2700.00,35,34,2
18693,"CD1031-03","J","2011-11-02",127.55,"OC100",5,1450.00,2300.00,35,34,2
18694,"CD1031-04","J","2011-11-02",127.45,"OC100",5,1000.00,2100.00,35,34,2
18695,"CD1031-05","J","2011-11-02",127.47,"OC100",5,1500.00,2900.00,35,34,2
18696,"CD1031-06","J","2011-11-02",127.48,"OC100",5,1100.00,2400.00,35,34,2
18697,"CD1031-07","J","2011-11-02",127.46,"OC100",5,1450.00,2700.00,35,34,2
18698,"CD1031-08","J","2011-11-02",127.46,"OC100",5,1250.00,2570.00,35,34,2
18699,"CD1101-01","J","2011-11-10",127.46,"OC100",5,1400.00,2800.00,35,34,2
18700,"CD1101-02","J","2011-11-10",127.48,"OC100",5,1500.00,2700.00,35,34,2
18701,"CD1101-04","J","2011-11-10",127.47,"OC100",5,1460.00,2900.00,35,34,2
18702,"CD1101-05","J","2011-11-10",127.47,"OC100",5,1490.00,2020.00,35,34,2
18703,"CD1101-06","J","2011-11-10",127.49,"OC100",5,1510.00,2950.00,35,34,2
18704,"CD1101-03","J","2011-11-10",45.53,"OC100",5,1.0e-03,1.0e-03,35,34,2
18705,"CD1102-01","J","2011-11-10",127.50,"oc100",5,700.00,2500.00,35,34,2
18706,"CD1102-02","J","2011-11-10",127.51,"oc100",5,850.00,1100.00,35,34,2
18707,"CD1102-03","J","2011-11-10",127.47,"oc100",5,1000.00,1100.00,35,34,2
18708,"CD1102-04","J","2011-11-10",127.47,"oc100",5,1000.00,2600.00,35,34,2
18709,"CD1102-05","J","2011-11-10",127.84,"oc100",5,800.00,2250.00,35,34,2
18710,"CD1102-06","J","2011-11-10",127.64,"oc100",5,1030.00,2950.00,35,34,2
18711,"CD1102-07","J","2011-11-10",127.50,"oc100",5,1500.00,2600.00,35,34,2
18712,"CD1102-08","J","2011-11-10",127.53,"oc100",5,1500.00,2900.00,35,34,2
18713,"CD1102-09","J","2011-11-10",127.46,"oc100",5,1200.00,1700.00,35,34,2
18714,"CD1102-10","J","2011-11-10",127.55,"oc100",5,1500.00,2850.00,35,34,2
18715,"CD1102-11","J","2011-11-10",127.55,"oc100",5,1220.00,2500.00,35,34,2
18716,"CD1103-01","J","2011-11-10",127.47,"oc100",5,933.00,2330.00,35,34,2
18717,"CD1103-02","J","2011-11-10",127.48,"oc100",5,1310.00,2350.00,35,34,2
18718,"CD1103-03","J","2011-11-10",127.48,"oc100",5,1490.00,3050.00,35,34,2
18719,"CD1103-04","J","2011-11-10",127.46,"oc100",5,1380.00,3050.00,35,34,2
18720,"CD1103-05","J","2011-11-10",134.75,"oc100",5,1000.00,3100.00,35,34,2
18721,"CD1107-01","J","2011-11-10",126.46,"oc100",5,1430.00,2550.00,35,34,2
18722,"CD1108-01","J","2011-11-10",135.02,"oc100",5,1000.00,2400.00,35,34,2
18723,"CD1108-02","J","2011-11-10",134.76,"oc100",5,1500.00,2730.00,35,34,2
18724,"CD1108-03","J","2011-11-10",134.79,"oc100",5,1400.00,3000.00,35,34,2
18725,"CD1108-04","J","2011-11-10",134.80,"oc100",5,1200.00,3150.00,35,34,2
18726,"CD1108-05","J","2011-11-10",127.43,"oc100",5,1380.00,3000.00,35,34,2
18727,"CD1108-06","J","2011-11-10",127.49,"oc100",5,1100.00,2100.00,35,34,2
18728,"CD1108-07","J","2011-11-10",127.47,"oc100",5,1.0e-03,1.0e-03,35,34,2
18729,"CD1108-08","J","2011-11-10",127.46,"oc100",5,1320.00,3180.00,35,34,2
18730,"CD1108-09","J","2011-11-10",127.61,"oc100",5,1450.00,3100.00,35,34,2
18731,"CD1108-10","J","2011-11-10",127.47,"oc100",5,1300.00,2800.00,35,34,2
18732,"CD1108-11","J","2011-11-10",127.47,"oc100",5,1480.00,3000.00,35,34,2
18733,"CD1109-01","J","2011-11-10",127.52,"oc100",5,1490.00,2950.00,35,34,2
18734,"CD1109-02","J","2011-11-10",127.50,"oc100",5,1340.00,2850.00,35,34,2
18735,"CD1109-03","J","2011-11-14",127.48,"oc100",5,1080.00,3000.00,35,34,2
18736,"CD1109-04","J","2011-11-14",127.45,"oc100",5,1450.00,2500.00,35,34,2
18737,"CD1109-05","J","2011-11-14",127.50,"oc100",5,1000.00,2500.00,35,34,2
18738,"CD1109-06","J","2011-11-14",127.49,"oc100",5,1000.00,2500.00,35,34,2
18739,"CD1109-07","J","2011-11-14",127.50,"oc100",5,1510.00,3070.00,35,34,2
18740,"CD1109-08","J","2011-11-14",127.45,"oc100",5,1260.00,3070.00,35,34,2
18741,"CD1109-09","J","2011-11-14",127.49,"oc100",5,1500.00,3070.00,35,34,2
18742,"CD1109-10","J","2011-11-14",127.45,"oc100",5,1490.00,1720.00,35,34,2
18743,"CD1109-11","J","2011-11-14",127.71,"oc100",5,1450.00,3000.00,35,34,2
18744,"CD1109-12","J","2011-11-14",127.52,"oc100",5,600.00,3000.00,35,34,2
18745,"CD1109-13","J","2011-11-14",127.51,"oc100",5,1480.00,3000.00,35,34,2
18746,"CD1109-14","J","2011-11-14",127.46,"oc100",5,1190.00,3000.00,35,34,2
18747,"CD1109-15","J","2011-11-14",127.43,"oc100",5,1530.00,2950.00,35,34,2
18748,"CD1110-01","J","2011-11-14",143.38,"oc100",5,1300.00,3230.00,35,34,2
18749,"CD1110-02","J","2011-11-14",134.77,"oc100",5,800.00,3150.00,35,34,2
18750,"CD1110-03","J","2011-11-14",134.90,"oc100",5,1550.00,3260.00,35,34,2
18751,"CD1110-04","J","2011-11-14",134.77,"oc100",5,1550.00,3250.00,35,34,2
18752,"CD1110-05","J","2011-11-14",134.79,"oc100",5,1550.00,3300.00,35,34,2
18753,"CD1110-06","J","2011-11-14",134.77,"oc100",5,1000.00,3300.00,35,34,2
18754,"CD1110-07","J","2011-11-14",135.02,"oc100",5,1310.00,3040.00,35,34,2
18755,"CD1110-08","J","2011-11-14",134.80,"oc100",5,1550.00,3300.00,35,34,2
18756,"CD1110-09","J","2011-11-14",134.78,"oc100",5,1515.00,3140.00,35,34,2
18757,"CD1110-10","J","2011-11-14",134.75,"oc100",5,1000.00,3130.00,35,34,2
18758,"CD1110-11","J","2011-11-14",134.75,"oc100",5,1500.00,3200.00,35,34,2
18759,"CD1110-12","J","2011-11-14",134.84,"oc100",5,1000.00,3200.00,35,34,2
18760,"CD1111-01","J","2011-11-14",139.10,"oc100",5,1050.00,3200.00,35,34,2
18761,"CD1111-02","J","2011-11-14",139.12,"oc100",5,1540.00,2900.00,35,34,2
18762,"CD1111-03","J","2011-11-14",143.51,"oc100",5,1390.00,3300.00,35,34,2
18763,"CD1111-04","J","2011-11-14",143.38,"oc100",5,1540.00,3150.00,35,34,2
18764,"CD1111-05","J","2011-11-14",143.39,"oc100",5,1100.00,3200.00,35,34,2
18765,"CD1111-06","J","2011-11-14",143.38,"oc100",5,1290.00,3250.00,35,34,2
18766,"CD1111-07","J","2011-11-14",143.41,"oc100",5,920.00,3300.00,35,34,2
18767,"CD1111-08","J","2011-11-14",143.40,"oc100",5,1100.00,3200.00,35,34,2
18768,"CD1111-09","J","2011-11-14",143.42,"oc100",5,754.00,3142.00,35,34,2
18769,"CD1111-10","J","2011-11-14",143.47,"oc100",5,1500.00,3300.00,35,34,2
18770,"CD1111-11","J","2011-11-14",143.41,"oc100",5,1550.00,1650.00,35,34,2
18772,"CD1114-01","J","2011-11-14",,"OC100",,1560.00,3200.00,,34,2
18775,"CD0529-09","Z","2011-11-15",85.00,"OC100",5,600.00,1600.00,35,34,2
18776,"CD0701-01","H","2011-11-15",114.70,"OC100",5,1170.00,2900.00,35,34,2
18778,"CD1114-02","J","2011-11-16",143.40,"OC100",5,1530.00,3400.00,35,34,2
18779,"CD1114-03","J","2011-11-16",143.36,"OC100",5,1150.00,3500.00,35,34,2
18780,"CD1114-04","J","2011-11-16",143.39,"OC100",5,1530.00,3450.00,35,34,2
18781,"CD1114-05","J","2011-11-16",143.39,"OC100",5,1350.00,3350.00,35,34,2
18782,"CD1114-06","J","2011-11-16",143.42,"OC100",5,1150.00,3300.00,35,34,2
18783,"CD1114-07","J","2011-11-16",143.48,"OC100",5,1070.00,3300.00,35,34,2
18784,"CD1114-08","J","2011-11-16",143.58,"OC100",5,1200.00,3300.00,35,34,2
18785,"CD0707-02","Z","2011-11-16",127.44,"OC100",5,400.00,2100.00,35,34,2
18786,"CD0617-08","Z","2011-11-16",134.78,"OC100",5,1130.00,3100.00,35,34,2
18787,"CD0701-04","J","2011-11-16",127.46,"OC100",5,1500.00,2320.00,35,34,2
18788,"CD0701-02","H","2011-11-16",114.72,"OC100",5,1230.00,1740.00,35,34,2
18789,"CD0701-03","H","2011-11-16",127.47,"OC100",5,1120.00,2200.00,35,34,2
18790,"CD0922-02","Z","2011-11-16",134.78,"OC100",5,1350.00,2350.00,35,34,2
18791,"CD0517-01","Z","2011-11-16",134.81,"OC100",5,1400.00,3200.00,35,34,2
18792,"CD0519-04","Z","2011-11-16",134.75,"OC100",5,1540.00,3300.00,35,34,2
18793,"CD1115-01","J","2011-11-17",159.30,"oc100",5,1500.00,3100.00,35,34,2
18794,"CD1115-02","J","2011-11-17",143.41,"oc100",5,1220.00,3300.00,35,34,2
18795,"CD1115-03","J","2011-11-17",143.45,"oc100",5,1550.00,3150.00,35,34,2
18796,"CD1115-04","J","2011-11-17",143.40,"oc100",5,1500.00,2500.00,35,34,2
18797,"CD1115-05","J","2011-11-17",143.42,"oc100",5,1100.00,2750.00,35,34,2
18798,"CD1115-06","J","2011-11-17",143.41,"oc100",5,1250.00,3400.00,35,34,2
18799,"CD1115-07","J","2011-11-17",143.38,"oc100",5,1220.00,3100.00,35,34,2
18800,"CD1115-08","J","2011-11-17",144.61,"oc100",5,1510.00,3000.00,35,34,2
18801,"CD1115-09","J","2011-11-17",143.47,"oc100",5,1550.00,2250.00,35,34,2
18802,"CD1115-10","J","2011-11-17",143.40,"oc100",5,1400.00,3250.00,35,34,2
18803,"CD1115-11","J","2011-11-17",143.38,"oc100",5,1350.00,2500.00,35,34,2
18805,"CD1116-01","J","2011-11-17",143.40,"OC100",5,1530.00,2900.00,35,34,2
18806,"CD1116-02","J","2011-11-17",143.41,"OC100",5,1320.00,2700.00,35,34,2
18807,"CD1116-03","J","2011-11-17",143.38,"OC100",5,1550.00,3300.00,35,34,2
18808,"CD1116-04","J","2011-11-17",143.38,"OC100",5,1550.00,3300.00,35,34,2
18809,"CD1116-05","J","2011-11-17",143.60,"OC100",5,1300.00,3450.00,35,34,2
18810,"CD1116-06","J","2011-11-18",143.37,"oc100",5,1350.00,3250.00,35,34,2
18811,"CD1116-07","J","2011-11-18",143.42,"oc100",5,1550.00,3000.00,35,34,2
18812,"CD1116-08","J","2011-11-18",143.56,"oc100",5,1520.00,3250.00,35,34,2
18813,"CD1117-01","HA","2011-11-18",159.31,"oc200",5,1.0e-03,1.0e-03,35,34,2
18814,"CD1117-02","HA","2011-11-18",159.29,"OC200",5,1.0e-04,1.0e-04,35,34,2
18815,"CD1117-03","J","2011-11-18",143.40,"OC100",5,1500.00,3200.00,35,34,2
18816,"CD1117-04","J","2011-11-18",143.42,"OC100",5,1550.00,3400.00,35,34,2
18817,"CD1117-05","J","2011-11-18",143.39,"OC100",5,1550.00,3060.00,35,34,2
18818,"CD1118-01","J","2011-11-21",143.40,"OC100",5,1550.00,3100.00,35,34,2
18819,"CD1118-02","J","2011-11-21",143.48,"OC100",5,1050.00,3050.00,35,34,2
18820,"CD1118-03","J","2011-11-21",143.39,"OC100",5,1030.00,3200.00,35,34,2
18821,"CD1118-04","J","2011-11-21",143.40,"OC100",5,1030.00,3000.00,35,34,2
18822,"CD1118-05","J","2011-11-21",143.55,"OC100",5,1190.00,3100.00,35,34,2
18823,"CD1118-06","J","2011-11-21",143.41,"OC100",5,1540.00,3200.00,35,34,2
18824,"CD1118-07","J","2011-11-21",143.37,"OC100",5,1500.00,2750.00,35,34,2
18825,"CD1118-08","J","2011-11-21",143.41,"OC100",5,1300.00,3000.00,35,34,2
18826,"CD1118-09","J","2011-11-21",143.61,"OC100",5,1070.00,3300.00,35,34,2
18827,"CD1118-10","J","2011-11-21",143.38,"OC100",5,1520.00,3400.00,35,34,2
18828,"CD1118-11","J","2011-11-21",143.44,"OC100",5,1500.00,3350.00,35,34,2
18829,"CD1118-12","J","2011-11-21",143.41,"OC100",5,1500.00,1500.00,35,34,2
18830,"CD1118-13","J","2011-11-21",143.41,"OC100",5,1550.00,2700.00,35,34,2
18831,"CD1121-01","J","2011-11-23",45.48,"OC100",5,1.0e-04,1.0e-04,35,34,2
18832,"CD1121-02","J","2011-11-23",45.48,"OC100",5,1.0e-04,1.0e-04,35,34,2
18833,"CD1121-03","J","2011-11-23",45.49,"OC100",5,1.0e-03,1.0e-03,35,34,2
18834,"CD1121-04","HA","2011-11-23",159.32,"OC200",5,1000.00,1850.00,35,34,2
18835,"CD1121-05","HA","2011-11-23",159.35,"OC200",5,1890.00,3000.00,35,34,2
18836,"CD1122-01","HA","2011-11-23",159.33,"OC200",5,1700.00,3300.00,35,34,2
18837,"CD1122-02","HA","2011-11-23",159.67,"OC200",5,1890.00,1900.00,35,34,2
18838,"CD1122-03","HA","2011-11-23",159.67,"OC200",5,1700.00,3300.00,35,34,2
18839,"CD1122-04","J","2011-11-23",106.21,"OC100",5,950.00,1920.00,35,34,2
18840,"CD1122-05","J","2011-11-23",106.34,"OC100",5,880.00,2250.00,35,34,2
18841,"CD1122-06","J","2011-11-23",106.42,"OC100",5,890.00,2300.00,35,34,2
18842,"CD1122-07","J","2011-11-23",106.24,"OC100",5,920.00,2350.00,35,34,2
18843,"CD1122-08","J","2011-11-23",134.83,"OC100",5,900.00,2900.00,35,34,2
18844,"CD1122-09","J","2011-11-23",134.87,"OC100",5,920.00,2850.00,35,34,2
18845,"CD1122-10","J","2011-11-23",134.80,"OC100",5,900.00,3050.00,35,34,2
18846,"CD1123-01","J","2011-11-23",46.38,"oc100",5,1.0e-04,1.0e-04,35,34,2
18847,"CD1123-02","J","2011-11-24",134.80,"oc100",5,900.00,3100.00,35,34,2
18848,"CD1123-03","J","2011-11-24",134.97,"oc100",5,900.00,3000.00,35,34,2
18849,"CD1123-04","J","2011-11-24",134.80,"oc100",5,1400.00,2900.00,35,34,2
18850,"CD1123-05","J","2011-11-24",45.46,"oc100",5,1.0e-04,1.0e-04,35,34,2
18851,"CD1123-06","J","2011-11-24",134.75,"oc100",5,1450.00,3000.00,35,34,2
18852,"CD1123-07","J","2011-11-24",134.86,"oc100",5,1420.00,2700.00,35,34,2
18853,"CD1123-08","J","2011-11-24",134.80,"oc100",5,1520.00,2950.00,35,34,2
18854,"CD1123-09","J","2011-11-24",134.85,"oc100",5,1500.00,1900.00,35,34,2
18855,"CD1123-10","J","2011-11-24",134.75,"oc100",5,1550.00,2700.00,35,34,2
18856,"CD1125-01","J","2011-11-30",134.87,"oc100",5,600.00,2600.00,35,34,2
18857,"CD1125-02","J","2011-11-30",134.76,"oc100",5,1000.00,3000.00,35,34,2
18858,"CD1125-03","HA","2011-11-30",159.32,"oc200",5,1600.00,2200.00,35,34,2
18859,"CD1125-04","HA","2011-11-30",159.80,"oc100",5,1500.00,3200.00,35,34,2
18860,"CD1125-05","HA","2011-11-30",159.30,"oc100",5,1900.00,2200.00,35,34,2
18861,"CD1125-06","J","2011-11-30",134.82,"oc100",5,1500.00,3000.00,35,34,2
18862,"CD1125-07","J","2011-11-30",134.73,"oc100",5,1250.00,3100.00,35,34,2
18863,"CD1125-08","J","2011-11-30",134.75,"oc100",5,1510.00,3010.00,35,34,2
18864,"CD1125-09","J","2011-11-30",134.77,"oc100",5,1490.00,3200.00,35,34,2
18865,"CD1125-10","J","2011-11-30",135.28,"oc100",5,1470.00,3300.00,35,34,2
18866,"CD1125-11","J","2011-11-30",134.78,"oc100",5,1540.00,3300.00,35,34,2
18867,"CD1128-01","J","2011-11-30",134.79,"oc100",5,1500.00,2100.00,35,34,2
18868,"CD1128-02","J","2011-11-30",134.73,"oc100",5,900.00,2300.00,35,34,2
18869,"CD1128-03","J","2011-11-30",134.77,"oc100",5,850.00,2850.00,35,34,2
18870,"CD1128-04","J","2011-11-30",134.89,"oc100",5,925.00,2050.00,35,34,2
18871,"CD1128-05","J","2011-11-30",134.80,"oc100",5,700.00,1100.00,35,34,2
18872,"CD1128-06","J","2011-11-30",134.81,"oc100",5,1500.00,3200.00,35,34,2
18873,"CD1128-07","J","2011-11-30",134.76,"oc100",5,1400.00,3200.00,35,34,2
18874,"CD1128-08","J","2011-11-30",134.87,"oc100",5,1510.00,3010.00,35,34,2
18875,"CD1128-09","J","2011-11-30",134.85,"oc100",5,1150.00,3350.00,35,34,2
18876,"CD1128-10","J","2011-11-30",134.79,"oc100",5,1100.00,3200.00,35,34,2
18877,"CD1128-11","J","2011-11-30",134.78,"oc100",5,1150.00,3000.00,35,34,2
18878,"CD1128-12","J","2011-11-30",134.77,"oc100",5,1480.00,3000.00,35,34,2
18879,"CD1128-13","J","2011-11-30",134.78,"oc100",5,1500.00,3050.00,35,34,2
18880,"CD1128-14","J","2011-11-30",134.77,"oc100",5,850.00,2750.00,35,34,2
18881,"CD1129-01","J","2011-11-30",159.34,"oc100",5,1550.00,3600.00,35,34,2
18882,"CD1129-02","J","2011-11-30",134.79,"oc100",5,1500.00,3100.00,35,34,2
18883,"CD1129-03","J","2011-11-30",134.77,"oc100",5,1500.00,3200.00,35,34,2
18884,"CD1129-04","J","2011-11-30",134.75,"oc100",5,1500.00,3200.00,35,34,2
18885,"CD1129-05","J","2011-11-30",134.75,"oc100",5,1560.00,3250.00,35,34,2
18886,"CD1129-06","J","2011-11-30",134.74,"oc100",5,1500.00,3200.00,35,34,2
18887,"CD1129-07","J","2011-11-30",135.17,"oc100",5,1400.00,3100.00,35,34,2
18888,"CD1129-08","J","2011-11-30",134.96,"oc100",5,1310.00,3200.00,35,34,2
18889,"CD1129-09","J","2011-11-30",134.80,"oc100",5,1500.00,3100.00,35,34,2
18890,"CD1129-10","J","2011-11-30",134.86,"oc100",5,1520.00,3250.00,35,34,2
18891,"CD1129-11","J","2011-11-30",134.77,"oc100",5,1560.00,2250.00,35,34,2
18892,"CD1129-12","J","2011-11-30",135.49,"oc100",5,1230.00,3100.00,35,34,2
18893,"CD1129-13","J","2011-11-30",134.80,"oc100",5,1530.00,3100.00,35,34,2
18894,"CD1130-01","J","2011-11-30",134.82,"oc100",5,800.00,3200.00,35,34,2
18895,"CD1130-02","J","2011-11-30",134.78,"oc100",5,1500.00,3100.00,35,34,2
18896,"CD1130-03","J","2011-11-30",134.78,"oc100",5,1500.00,3250.00,35,34,2
18897,"CD1130-04","J","2011-11-30",135.38,"oc100",5,1480.00,3250.00,35,34,2
18898,"CD1130-05","J","2011-11-30",134.78,"oc100",5,1000.00,3100.00,35,34,2
18899,"CD1130-06","J","2011-11-30",134.86,"oc100",5,1380.00,3000.00,35,34,2
18900,"CD1130-07","J","2011-11-30",134.74,"oc100",5,1530.00,3200.00,35,34,2
18901,"CD1130-08","J","2011-11-30",134.87,"oc100",5,1500.00,2750.00,35,34,2
18902,"CD1130-09","J","2011-11-30",134.82,"oc100",5,1500.00,3150.00,35,34,2
18903,"CD1130-10","J","2011-11-30",134.78,"oc100",5,,,35,34,2
18904,"CD1130-11","J","2011-11-30",134.75,"oc100",5,1500.00,3000.00,35,34,2
18905,"CD1130-12","J","2011-11-30",134.77,"oc100",5,1495.00,3100.00,35,34,2
18906,"CD1130-13","J","2011-11-30",134.85,"oc100",5,1500.00,2800.00,35,34,2
18907,"CD1130-14","J","2011-11-30",135.13,"oc100",5,1495.00,3000.00,35,34,2
18908,"CD1130-15","J","2011-11-30",134.75,"oc100",5,1530.00,3050.00,35,34,2
18909,"CD1201-01","J","2011-12-03",134.72,"oc100",5,1300.00,3050.00,35,34,2
18910,"CD1201-03","J","2011-12-15",135.17,"oc100",5,700.00,3050.00,35,34,2
18911,"CD1201-02","J","2011-12-15",134.73,"oc100",5,1500.00,3050.00,35,34,2
18913,"CD1201-04","J","2011-12-19",134.72,"oc100",5,1250.00,3150.00,35,34,2
18914,"CD1201-05","J","2011-12-19",134.93,"oc100",5,1200.00,3300.00,35,34,2
18915,"CD1201-06","J","2011-12-19",134.81,"oc100",5,1450.00,3150.00,35,34,2
18916,"CD1201-07","J","2011-12-19",134.72,"oc100",5,1520.00,3100.00,35,34,2
18917,"CD1201-08","J","2011-12-19",134.74,"oc100",5,1450.00,2400.00,35,34,2
18918,"CD1201-09","J","2011-12-19",134.74,"oc100",5,850.00,3100.00,35,34,2
18919,"CD1201-10","J","2011-12-19",134.99,"oc100",5,1250.00,3150.00,35,34,2
18920,"CD1201-11","J","2011-12-19",134.93,"oc100",5,1500.00,3100.00,35,34,2
18921,"CD1201-12","J","2011-12-19",134.79,"oc100",5,1300.00,3000.00,35,34,2
18922,"CD1201-13","J","2011-12-19",134.75,"oc100",5,1200.00,3050.00,35,34,2
18923,"CD1201-14","J","2011-12-19",45.47,"oc100",5,1.0e-04,1.0e-03,35,34,2
18924,"CD1202-01","J","2011-12-19",137.48,"oc100",5,1530.00,3100.00,35,34,2
18925,"CD1202-02","J","2011-12-19",134.82,"oc100",5,1500.00,3300.00,35,34,2
18926,"CD1202-03","J","2011-12-19",134.98,"oc100",5,1500.00,2650.00,35,34,2
18927,"CD1202-04","J","2011-12-19",134.78,"oc100",5,1530.00,2500.00,35,34,2
18928,"CD1202-05","J","2011-12-19",134.89,"oc100",5,1530.00,3100.00,35,34,2
18929,"CD1202-06","J","2011-12-19",134.73,"oc100",5,1540.00,2600.00,35,34,2
18930,"CD1202-07","J","2011-12-19",134.96,"oc100",5,1500.00,2700.00,35,34,2
18931,"CD1202-08","J","2011-12-19",134.72,"oc100",5,1250.00,2800.00,35,34,2
18932,"CD1202-09","J","2011-12-19",134.77,"oc100",5,1100.00,2900.00,35,34,2
18933,"CD1202-10","J","2011-12-19",135.76,"oc100",5,1250.00,3100.00,35,34,2
18934,"CD1202-11","J","2011-12-19",134.82,"oc100",5,1100.00,3200.00,35,34,2
18935,"CD1202-13","J","2011-12-19",134.77,"oc100",5,1550.00,2800.00,35,34,2
18936,"CD1202-12","J","2011-12-19",134.77,"oc100",5,1530.00,3000.00,35,34,2
18937,"CD1203-01","J","2011-12-19",134.74,"oc100",5,1300.00,3200.00,35,34,2
18938,"CD1203-02","J","2011-12-19",145.42,"oc100",5,1530.00,3300.00,35,34,2
18939,"CD1203-03","J","2011-12-19",134.84,"oc100",5,1490.00,3100.00,35,34,2
18940,"CD1203-04","J","2011-12-19",134.81,"oc100",5,1450.00,2800.00,35,34,2
18941,"CD1203-05","J","2011-12-19",134.85,"oc100",5,1100.00,3000.00,35,34,2
18942,"CD1203-06","J","2011-12-19",134.87,"oc100",5,1420.00,3200.00,35,34,2
18943,"CD1203-07","J","2011-12-19",134.81,"oc100",5,1350.00,2500.00,35,34,2
18944,"CD1203-08","J","2011-12-19",134.73,"oc100",5,1530.00,1900.00,35,34,2
18945,"CD1203-09","J","2011-12-19",134.75,"oc100",5,1500.00,3150.00,35,34,2
18946,"CD1203-10","J","2011-12-19",134.74,"oc100",5,1400.00,2200.00,35,34,2
18947,"CD1203-11","J","2011-12-19",134.77,"oc100",5,1530.00,2700.00,35,34,2
18948,"CD1203-12","J","2011-12-19",134.77,"oc100",5,1520.00,3100.00,35,34,2
18949,"CD1203-13","J","2011-12-19",134.77,"oc100",5,1510.00,2900.00,35,34,2
18950,"CD1203-14","J","2011-12-19",134.87,"oc100",5,1500.00,3000.00,35,34,2
18951,"CD1205-01","J","2011-12-19",134.87,"oc100",5,1.0e-04,1.0e-03,35,34,2
18952,"CD1205-02","J","2011-12-19",134.83,"oc100",5,1400.00,2200.00,35,34,2
18953,"CD1205-03","J","2011-12-19",134.75,"oc100",5,1500.00,2900.00,35,34,2
18954,"CD1205-04","J","2011-12-19",134.76,"oc100",5,1400.00,3100.00,35,34,2
18955,"CD1205-05","J","2011-12-19",135.13,"oc100",5,1530.00,2500.00,35,34,2
18956,"CD1205-06","J","2011-12-19",134.78,"oc100",5,1400.00,3000.00,35,34,2
18957,"CD1205-07","J","2011-12-19",134.75,"oc100",5,1530.00,3050.00,35,34,2
18958,"CD1205-08","J","2011-12-19",134.77,"oc100",5,1260.00,3100.00,35,34,2
18959,"CD1205-09","J","2011-12-19",134.78,"oc100o",5,1450.00,3200.00,35,34,2
18960,"CD1205-10","J","2011-12-19",134.82,"oc100",5,1550.00,3050.00,35,34,2
18961,"CD1205-11","J","2011-12-19",134.79,"oc100",5,1500.00,1700.00,35,34,2
18962,"CD1205-12","J","2011-12-19",134.93,"oc100",5,1500.00,2900.00,35,34,2
18963,"CD1205-13","J","2011-12-19",134.75,"oc100",5,1550.00,3200.00,35,34,2
18964,"CD1206-01","J","2011-12-19",134.76,"oc100",5,1500.00,2900.00,35,34,2
18965,"CD1206-02","J","2011-12-19",134.84,"oc100",5,1450.00,2100.00,35,34,2
18966,"CD1206-03","J","2011-12-19",134.86,"oc100",5,1350.00,2600.00,35,34,2
18967,"CD1206-04","J","2011-12-19",134.83,"oc100",5,1140.00,2700.00,35,34,2
18968,"CD1206-07","J","2011-12-19",134.78,"oc100",5,1450.00,1700.00,35,34,2
18969,"CD1206-08","J","2011-12-19",134.76,"oc100",5,1500.00,3000.00,35,34,2
18970,"CD1206-09","J","2011-12-19",134.86,"oc100",5,1220.00,3200.00,35,34,2
18971,"CD1206-10","J","2011-12-19",134.77,"oc100",5,1480.00,3150.00,35,34,2
18972,"CD1206-11","J","2011-12-19",134.88,"oc100",5,1500.00,3050.00,35,34,2
18973,"CD1206-12","J","2011-12-19",134.86,"oc100",5,1520.00,2800.00,35,34,2
18974,"CD1206-13","J","2011-12-19",134.85,"oc100",5,1450.00,3150.00,35,34,2
18975,"CD1206-05","J","2011-12-19",134.81,"oc100",5,1350.00,3200.00,35,34,2
18976,"CD1206-06","J","2011-12-19",134.88,"oc100",5,1410.00,3100.00,35,34,2
18977,"CD1207-01","J","2011-12-26",134.80,"oc100",5,1400.00,2700.00,35,34,2
18978,"CD1207-02","J","2011-12-26",134.78,"oc100",5,1450.00,2480.00,35,34,2
18979,"CD1207-03","J","2011-12-26",134.83,"oc100",5,1450.00,3100.00,35,34,2
18980,"CD1207-04","J","2011-12-26",134.74,"oc100",5,1530.00,2950.00,35,34,2
18981,"CD1207-05","J","2011-12-26",134.78,"oc100",5,1520.00,3050.00,35,34,2
18982,"CD1207-06","J","2011-12-26",134.78,"oc100",5,1300.00,2700.00,35,34,2
18983,"CD1207-07","J","2011-12-26",143.52,"oc100",5,1510.00,3200.00,35,34,2
